,SSB_Include,CSB_Include,CS Length,BB Drop,Stack,SS E,ST Angle,BB OD,TT OD,HT OD,DT OD,CS OD,SS OD,ST OD,CS F,HT LX,ST UX,HT UX,HT Angle,HT Length,ST Length,BB Length,Dropout Offset,SSB OD,CSB OD,Material,SSB Offset,CSB Offset,SS Z,SS Thickness,CS Thickness,TT Thickness,BB Thickness,HT Thickness,ST Thickness,DT Thickness,DT Length,valid
2373,0,0,0.44,0.045,0.5671799999999999,0.06,73.5,0.04,0.0302,0.04,0.0365,0.02335,0.017,0.0349,0.015,0.05,0.05,0.035,70.0,0.14,0.5,0.068,0.13,0.01584253192670672,0.017745538284398826,Titanium,0.33,0.3,0.009,0.0019616813658723,0.0024322765008396,0.0011636907801508,0.0006645531758578,0.0028236465717121,0.0091530588053767,0.0036102348412393,0.6734603534505669,0.0
2374,0,0,0.415,0.0650096242297156,0.6577000000000001,0.05,73.00134534844338,0.04,0.0286,0.044,0.0365,0.02335,0.016,0.0349,0.015,0.045,0.05,0.0405,70.00134534844337,0.1255,0.505,0.073,0.135,0.01584253192670672,0.017745538284398826,Titanium,0.33,0.3,0.009,0.0017153098322205,0.0052827990849248,0.0052827990849248,0.0008675758042675,0.0053371692331476,0.000576434374347,0.0005042231700797,0.80208003524113,0.0
2375,0,0,0.415,0.0650099250230732,0.5656,0.055,73.00138739572033,0.04,0.0302,0.044,0.03585,0.02235,0.0144,0.0298,0.015,0.035,0.047,0.02,70.00138739572033,0.11,0.48,0.073,0.135,0.01584253192670672,0.017745538284398826,Steel,0.33,0.35,0.009,0.0015717565577157,0.0027482603238944,0.0007218091964487,0.0022723381311331,0.0007071778531116,0.0093903861633184,0.0041393587054717,0.7740123468210862,0.0
2376,0,0,0.39,0.0127371788048267,0.5656,0.05,73.13699907981315,0.04,0.03525,0.065,0.0445249999999999,0.02335,0.013,0.0318,0.015,0.0638,0.0497,0.0433,70.13699907981315,0.125,0.33,0.068,0.135,0.01584253192670672,0.017745538284398826,Aluminum,0.33,0.35,0.009,0.0020768443064669,0.0007448703459506,0.0045025755071731,0.0046024601072922,0.0019163029575421,0.002351807479517,0.0025675439145631,0.5867122399596648,0.0
2377,0,0,0.415,0.0650121226026368,0.5656,0.045,73.00169459093894,0.04,0.0286,0.044,0.0365,0.02335,0.013,0.0298,0.015,0.036,0.04,0.026,70.00169459093894,0.11,0.518,0.073,0.135,0.01584253192670672,0.017745538284398826,Steel,0.33,0.35,0.009,0.001026134992668,0.0045025755071731,0.001834028640044,0.002287344950469,0.0005657833946003,0.0010216418910164,0.0013139077772514,0.7792323073603823,0.0
2378,0,0,0.41,0.07,0.5656,0.045,76.0,0.04,0.0286,0.055,0.0365,0.02335,0.013,0.0318,0.015,0.0525,0.0515,0.033,72.0,0.1441,0.4715,0.068,0.13,0.01584253192670672,0.017745538284398826,Steel,0.33,0.35,0.007,0.0032755942070848,0.0033238604345057,0.0005498730821499,0.0008043263265781,0.0005387269483844,0.0091463668891539,0.0014229414138167,0.6409335193107297,0.0
2379,0,0,0.405,0.07,0.5656,0.1,74.0,0.04,0.0286,0.045,0.0365,0.025,0.013,0.0318,0.015,0.049,0.0519,0.0405,73.0,0.145,0.5519,0.068,0.13,0.01584253192670672,0.017745538284398826,Aluminum,0.33,0.35,0.009,0.0052137076715493,0.0008413308072912,0.0018213297758254,0.0028958010339015,0.0010250098681122,0.0052635156984776,0.0030928282509762,0.6478863681301524,0.0
2380,1,1,0.45,0.07,0.5656,0.045,74.0,0.04,0.0286,0.045,0.0365,0.02335,0.013,0.0318,0.015,0.0462,0.0525,0.025,70.0,0.1,0.42,0.068,0.13,0.016,0.018,Steel,0.33,0.4,0.009,0.0008742639915842,0.0081720862146427,0.0022823316976654,0.0010481317864615,0.0039790629683944,0.0055867998919761,0.0008008044508286,0.7136816268471154,0.0
2381,1,0,0.42,0.0,0.5656,0.098,80.0,0.04,0.0286,0.0465,0.0357,0.02335,0.0145,0.0318,0.015,0.058,0.091,0.0313,70.54465605519644,0.195,0.53,0.73,0.135,0.016,0.017745538284398826,Steel,0.33,0.35,0.009,0.0032493471864628,0.0024935180098753,0.0006435078211448,0.0040822350905726,0.000919516139567,0.0038110126433273,0.0014513198822355,0.743020538513365,2.0
2383,0,0,0.408,0.058,0.5656,0.045,73.0,0.04,0.0286,0.04,0.0365,0.02335,0.013,0.0286,0.015,0.0415,0.0308,0.0353,73.5,0.1446,0.56,0.068,0.13,0.01584253192670672,0.017745538284398826,Steel,0.33,0.35,0.009,0.0005305158708269,0.0068715326798146,0.000876184355049,0.0032924071360809,0.0057484512525622,0.0057149150431827,0.005615475748618,0.6388568187572904,0.0
2384,0,0,0.425,0.065,0.5656,0.045,73.5,0.04,0.0286,0.04,0.0365,0.02335,0.013,0.0286,0.015,0.0434,0.0226,0.0375,72.0,0.1377,0.56,0.068,0.13,0.01584253192670672,0.017745538284398826,Steel,0.33,0.35,0.009,0.0009041776509262,0.002130694279748,0.0022923692151268,0.0025321115202605,0.0069068027968487,0.004861973681075,0.0014566369295763,0.6574207088756165,0.0
2385,0,0,0.39,0.05,0.5656,0.245,75.0,0.04,0.03105,0.045,0.0365,0.02335,0.013,0.0318,0.015,0.036,0.1122,0.0275,75.0,0.1530999999999999,0.6452,0.068,0.13,0.01584253192670672,0.017745538284398826,Steel,0.33,0.35,0.009,0.0096373907754572,0.0012896302432468,0.0094282359101554,0.0036808893414952,0.0006765685058382,0.005171930734566,0.0016154613291703,0.612544402204849,0.0
2386,0,0,0.405,0.07,0.5656,0.045,74.0,0.04,0.0286,0.045,0.0365,0.02335,0.013,0.0318,0.015,0.048,0.0482,0.0359,72.0,0.1453,0.52,0.068,0.13,0.01584253192670672,0.017745538284398826,Aluminum,0.33,0.35,0.009,0.0057568660094209,0.0009101489588355,0.0005766452091666,0.0006341633569428,0.0006025134480735,0.0045356271609001,0.0010201485666806,0.6372017314126766,0.0
2388,0,0,0.408,0.000629775217421,0.5656,0.045,68.04542445110266,0.04,0.0337,0.045,0.0485,0.0245,0.019,0.0318,0.015,0.0457,0.0402,0.0271,68.04542445110266,0.093,0.3752,0.068,0.13,0.01584253192670672,0.017745538284398826,Steel,0.33,0.3,0.009,0.0045839834854142,0.0008512339577414,0.00315681813955,0.005912617337031,0.0050931020728269,0.0029665430146216,0.0016249411637732,0.6190565663998383,0.0
2389,0,0,0.415,0.06,0.5656,0.055,72.0,0.04,0.0302,0.044,0.03585,0.02235,0.0144,0.0298,0.015,0.035,0.047,0.02,70.0,0.128,0.535,0.073,0.135,0.01584253192670672,0.017745538284398826,Steel,0.33,0.35,0.009,0.0024898732580708,0.0025302602617337,0.002552564977363,0.0017942257491884,0.0077585561247426,0.0018286709937181,0.0010612450428418,0.7634808104632986,0.0
2393,0,0,0.415,0.058,0.5656,0.045,72.0,0.04,0.0286,0.0318,0.0365,0.02335,0.013,0.0272,0.015,0.0378,0.0476,0.0308999999999999,71.5,0.13,0.5676,0.068,0.13,0.01584253192670672,0.017745538284398826,Steel,0.33,0.35,0.009,0.0009799265815303,0.0028757504287307,0.0047011209722332,0.0010760952785082,0.0075073621025772,0.0042809902577282,0.0024699221436716,0.6434618684577673,0.0
2394,0,0,0.393,0.055,0.5656,0.045,74.5,0.04,0.0286,0.035,0.0365,0.02335,0.013,0.0318,0.015,0.048,0.03,0.034,74.5,0.134,0.64,0.068,0.12,0.01584253192670672,0.017745538284398826,Aluminum,0.33,0.35,0.009,0.0096939448191262,0.0080504737283256,0.0066758575693363,0.0006251831663897,0.0005385299773576,0.0014027915819127,0.0007683872353812,0.6512908000264722,0.0
2395,0,0,0.444,0.072,0.5656,0.045,73.0,0.04,0.0286,0.045,0.0365,0.02335,0.013,0.0318,0.015,0.0452,0.037,0.036,73.0,0.1954,0.637,0.068,0.135,0.01584253192670672,0.017745538284398826,Steel,0.33,0.3,0.009,0.0005518875940745,0.0021043663920026,0.0065668983092575,0.000529740420772,0.0008930051951113,0.0037447011748337,0.0080593105073261,0.6718130648525413,0.0
2396,0,0,0.405,0.07,0.5656,0.06,73.0,0.04,0.0286,0.046,0.04155,0.02335,0.013,0.0318,0.015,0.0593,0.0378,0.0482999999999999,72.5,0.191,0.6078,0.068,0.13,0.01584253192670672,0.017745538284398826,Aluminum,0.33,0.35,0.009,0.000589437437978,0.0052500592245054,0.0030646817012776,0.0010832019529998,0.0009820790380235,0.0005438735595952,0.0032398550484259,0.6508229254508513,0.0
2398,0,1,0.475,0.06,0.5656,0.045,74.0,0.038,0.0286,0.0364,0.0365,0.02335,0.013,0.0286,0.012,0.0438,0.05,0.0257,69.0,0.1195,0.45,0.1,0.17,0.01584253192670672,0.001,Steel,0.33,0.41,0.01,0.0051286127269285,0.0005258801394192,0.007781287168139,0.00403474287306,0.0021105317716183,0.0005033020656411,0.0051965764725548,0.7007607087531695,2.0
2400,0,0,0.41,0.07,0.5656,0.045,73.0,0.04,0.0286,0.045,0.0365,0.02335,0.013,0.0318,0.015,0.0499,0.0467,0.0382999999999999,73.0,0.145,0.5967,0.068,0.13,0.01584253192670672,0.017745538284398826,Steel,0.33,0.35,0.009,0.0018380571733335,0.0013718458241014,0.0015603029810336,0.0015331537711908,0.0092947255864721,0.0041454180239781,0.0059581980137709,0.6536386402787728,0.0
2401,0,0,0.389,0.062,0.5656,0.095,74.5,0.04,0.0286,0.045,0.0365,0.02335,0.013,0.0318,0.015,0.0448,0.0321,0.0368999999999999,72.2,0.1368,0.5071,0.068,0.13,0.01584253192670672,0.017745538284398826,Steel,0.33,0.35,0.009,0.0008845547924996,0.0014976882368423,0.0032803891209859,0.0015421506093752,0.0006336997121497,0.0055218037538844,0.0066587903639227,0.6031600843099199,0.0
2402,0,0,0.405,0.07,0.5656,0.1,74.0,0.04,0.0286,0.045,0.0365,0.025,0.013,0.0318,0.015,0.049,0.0504,0.0422,73.0,0.145,0.5804,0.068,0.13,0.01584253192670672,0.017745538284398826,Aluminum,0.33,0.35,0.009,0.0031395492944882,0.0014167108296711,0.0014502588040462,0.0080064349597481,0.0085887917080545,0.0011748078479584,0.0035293017426574,0.6478863681301524,0.0
2403,0,0,0.37,0.03,0.5656,0.05,73.0,0.04,0.0286,0.045,0.0365,0.02335,0.013,0.0318,0.015,0.0477999999999999,0.0469,0.0376,74.0,0.16,0.52,0.068,0.135,0.01584253192670672,0.017745538284398826,Steel,0.33,0.3,0.009,0.0011526789118418,0.0042622452343784,0.0022856726438548,0.0032469715479345,0.0015219814975982,0.0012474204217615,0.0052615912354543,0.6624551907109197,0.0
2404,0,0,0.395,0.05,0.5656,0.05,74.0,0.04,0.0286,0.045,0.0365,0.02335,0.013,0.0318,0.015,0.0477999999999999,0.0469,0.0376,74.0,0.16,0.52,0.068,0.135,0.01584253192670672,0.017745538284398826,Steel,0.33,0.3,0.009,0.0008336742038658,0.0043092624794087,0.0084702654181414,0.0015320328632176,0.0060327414816136,0.0098044644136264,0.0011860311202654,0.6638750159329211,0.0
2405,0,0,1.15,-0.3375,-0.0219,0.05,73.0,0.0381,0.0227,0.0318,0.034,0.0249,0.015425,0.0,0.005,0.02,0.0171,0.15,71.0,0.1901999999999999,0.0171,0.068,0.13,0.01584253192670672,0.017745538284398826,Steel,0.33,0.3,0.03,0.0018007990645307,0.008439347073767,0.001759142250793,0.0010268857617425,0.001759142250793,0.0033876713487683,0.0017798487912192,0.4081039757903897,1.0
2406,0,0,0.4,0.07,0.5656,0.045,74.0,0.04,0.0286,0.045,0.0365,0.02335,0.013,0.0318,0.015,0.0536,0.0273,0.0299,73.0,0.1,0.5473,0.068,0.13,0.01584253192670672,0.017745538284398826,Aluminum,0.33,0.35,0.009,0.0086740142894208,0.0059734695246368,0.0008364225207161,0.0073417487552894,0.0005810905972874,0.0041408727042626,0.0047966316578025,0.6687391178898515,0.0
2408,0,0,0.404,0.07,0.5656,0.075,74.0,0.04,0.0286,0.0395,0.0365,0.02335,0.013,0.0318,0.015,0.0429,0.073,0.0356,73.0,0.145,0.563,0.068,0.13,0.01584253192670672,0.017745538284398826,Titanium,0.33,0.35,0.009,0.0016873135953051,0.0069829924156104,0.0012392363422673,0.0005716063923202,0.0025750663132163,0.0050467518590483,0.0013216180382072,0.700950594941174,0.0
2409,1,0,0.38,0.048,0.5592,0.045,74.0,0.04,0.0286,0.033,0.0365,0.02335,0.013,0.028,0.015,0.0391,0.0205,0.0297,73.0,0.1145,0.4905,0.068,0.13,0.016,0.017745538284398826,Steel,0.33,0.35,0.009,0.0006118388705984,0.0010604691532655,0.0007914879910167,0.0092947255864721,0.0078901724336246,0.0009055012135269,0.0021779613485111,0.5746301284786148,0.0
2410,0,0,0.405,0.07,0.5656,0.045,74.0,0.04,0.0286,0.045,0.0365,0.02335,0.013,0.0318,0.015,0.0499,0.049,0.034,73.0,0.145,0.515,0.068,0.13,0.01584253192670672,0.017745538284398826,Aluminum,0.33,0.35,0.009,0.0005592011406523,0.0025563014992029,0.000756952519729,0.0016410646984044,0.0005766452091666,0.0089675228678681,0.0092337447240864,0.6536386402787728,0.0
2411,0,0,0.415,0.067,0.5656,0.06,73.5,0.04,0.0286,0.045,0.0365,0.0265,0.017,0.0318,0.015,0.0733,0.0634,0.0566,73.5,0.145,0.5634,0.068,0.13,0.01584253192670672,0.017745538284398826,Aluminum,0.33,0.35,0.009,0.0050912399169648,0.0023899549864159,0.0048797859804504,0.0009950934287523,0.000705627907025,0.0006694314019789,0.0084331769611529,0.6671223230612564,0.0
2412,0,0,0.355,0.035,0.5656,0.045,74.0,0.04,0.0286,0.045,0.0365,0.02335,0.013,0.0318,0.015,0.0486,0.0491,0.0334,74.0,0.1797,0.5091,0.068,0.12,0.01584253192670672,0.017745538284398826,Steel,0.33,0.35,0.009,0.0005486679063542,0.0022706767961929,0.0038110126433273,0.0078613715570955,0.0037447011748337,0.0016410646984044,0.0085950756758049,0.6150279052654594,0.0
2413,0,0,0.355,0.03,0.5656,0.045,74.0,0.04,0.0286,0.035,0.0349,0.02335,0.013,0.0318,0.015,0.0432,0.0482,0.0346,74.0,0.1684,0.5382,0.068,0.12,0.01584253192670672,0.017745538284398826,Steel,0.33,0.35,0.009,0.0076347171507968,0.0070651879371405,0.0006984396219587,0.0049807476038624,0.0006704113359183,0.0009468141233141,0.001990586948477,0.6078765367013892,0.0
2414,0,0,0.355,0.03,0.5656,0.045,74.0,0.04,0.0286,0.035,0.0349,0.02335,0.013,0.0318,0.015,0.0432,0.0482,0.0346,74.0,0.1684,0.5382,0.068,0.12,0.01584253192670672,0.017745538284398826,Steel,0.33,0.35,0.009,0.0013342438298669,0.0017617173364413,0.0041758479236796,0.0023261475181994,0.0030894370626463,0.0007324451313746,0.006162062644354,0.6078765367013892,0.0
2415,0,0,0.355,0.03,0.5656,0.045,74.0,0.04,0.0286,0.035,0.0349,0.02335,0.013,0.0318,0.015,0.0432,0.0482,0.0346,74.0,0.1684,0.5382,0.068,0.12,0.01584253192670672,0.017745538284398826,Steel,0.33,0.35,0.009,0.0006194936331742,0.0015683116846684,0.0029159914379797,0.0051211162819792,0.0006131828044957,0.0026015686910055,0.0028736479314829,0.6078765367013892,0.0
2416,0,0,0.34,0.03,0.5656,0.045,74.0,0.04,0.0286,0.035,0.0349,0.02335,0.013,0.0318,0.015,0.0432,0.0482,0.0346,74.0,0.1531999999999999,0.5182,0.068,0.12,0.01584253192670672,0.017745538284398826,Steel,0.33,0.35,0.009,0.0009838763629754,0.0010820142563274,0.0064079563225641,0.0015303530376518,0.0009064951567877,0.0005405029327475,0.0037079093170022,0.6153473655334843,0.0
2417,0,0,0.355,0.035,0.5656,0.045,73.0,0.04,0.0286,0.035,0.0349,0.02335,0.013,0.0318,0.015,0.0432,0.0482,0.0346,73.0,0.1556,0.5282,0.068,0.12,0.01584253192670672,0.017745538284398826,Steel,0.33,0.35,0.009,0.0007834250427555,0.0006181358676161,0.0074526550634368,0.0016664643334702,0.0075624707247917,0.0053861866886988,0.0027643876386409,0.6494362536443797,0.0
2418,0,0,0.355,0.03,0.5656,0.045,74.0,0.04,0.0286,0.035,0.0349,0.02335,0.013,0.0318,0.015,0.0432,0.0482,0.0346,74.0,0.1701,0.5382,0.068,0.12,0.01584253192670672,0.017745538284398826,Steel,0.33,0.35,0.009,0.0048477706665418,0.0059321090590742,0.0040436053824143,0.001435484907493,0.0020571913742694,0.0008066828445101,0.0027242455914415,0.621788469066304,0.0
2419,0,0,0.4305,0.0699999999999967,0.5512999999999999,0.025,74.0,0.04,0.0286,0.032,0.0365,0.0165,0.012,0.028,0.015,0.0306,0.0126,0.0231,73.5,0.1262,0.5576,0.068,0.13,0.01584253192670672,0.017745538284398826,Steel,0.33,0.35,0.009,0.0012311059569053,0.0008078636912635,0.0017488794930068,0.0045655810381185,0.0005178648681882,0.0020602027532419,0.0009516739190096,0.6544074604309066,0.0
2420,0,0,0.43,0.055,0.5735,0.06,73.5,0.04,0.0302,0.038,0.0365,0.0206,0.017,0.0318,0.015,0.0496,0.0509,0.0352,71.0,0.15,0.51,0.068,0.13,0.01584253192670672,0.017745538284398826,Titanium,0.33,0.3,0.009,0.0011842975097406,0.0040170760845805,0.0078959452583482,0.0026245020037246,0.0007514365168297,0.0028360647499275,0.0010068064907864,0.6804845339735447,0.0
2421,1,0,0.423,-0.002200000000001,0.5426,0.066,71.34999999999991,0.04,0.0286,0.042,0.0365,0.02335,0.013,0.0298,0.015,0.0425,0.0587,0.0225,66.99988856779049,0.11,0.405,0.073,0.135,0.016,0.017745538284398826,Steel,0.33,0.35,0.009,0.0093015260489609,0.0081184707678796,0.0071379022897383,0.0073176252395847,0.0057652930840554,0.0048089259475042,0.0015365214181676,0.6589392120487881,0.0
2422,0,0,0.35236,0.03,0.5656,0.12,73.0,0.04,0.0292,0.045,0.0365,0.022,0.017,0.0272,0.015,0.0491,0.048,0.028,73.0,0.1047999999999999,0.45,0.068,0.135,0.01584253192670672,0.017745538284398826,Steel,0.33,0.3,0.03,0.0018087188388883,0.0045990951909171,0.0040792505172394,0.0073229791616005,0.0011834316549606,0.001661596183476,0.0009699439950397,0.5869281334791007,1.0
2423,0,0,0.35992,0.03,0.54014,0.12,74.0,0.04,0.0286,0.0464,0.0365,0.024,0.013,0.0318,0.015,0.0481,0.057,0.0299,74.0,0.1,0.477,0.068,0.135,0.01584253192670672,0.017745538284398826,Steel,0.33,0.35,0.009,0.0019631166250867,0.0083533748043372,0.0005779118384714,0.0007653025371822,0.0051098921548299,0.0005728619536182,0.0078786394428455,0.6068924825166909,0.0
2424,0,0,0.41,0.06,0.5656,0.05,74.0,0.04,0.0286,0.033,0.0365,0.0175,0.013,0.029,0.015,0.0332,0.0444,0.0266,73.0,0.1686,0.6194,0.068,0.13,0.01584253192670672,0.017745538284398826,Steel,0.33,0.35,0.009,0.002143197599386,0.0008781089366859,0.0016279150051708,0.0012293064609161,0.0073875325872814,0.0024880528804677,0.0007996339225005,0.6571512060733237,0.0
2425,0,0,0.444,0.065,0.641,0.045,73.5,0.04,0.0286,0.045,0.0365,0.02335,0.013,0.0318,0.015,0.052,0.0531,0.0288,71.0,0.1163,0.444,0.068,0.135,0.01584253192670672,0.017745538284398826,Steel,0.33,0.35,0.009,0.0006392858931793,0.0015557449543207,0.0006244976728265,0.0034476605044906,0.0064857545416297,0.0083901122976409,0.001519756831569,0.6852739732956372,0.0
2426,1,1,0.425,0.0595,0.5605,0.05,73.0,0.04,0.0286,0.054,0.0365,0.02335,0.014,0.0318,0.015,0.03,0.0432,0.0235,70.0,0.1080999999999999,0.43,0.068,0.135,0.016,0.018,Titanium,0.33,0.35,0.009,0.0053704523197293,0.0035138481117002,0.0025247146030658,0.004861973681075,0.002846454940761,0.005546088217731,0.0023882076603159,0.6654446688013058,0.0
2427,0,0,0.455,0.058,0.5656,0.045,74.0,0.04,0.0286,0.045,0.0365,0.02335,0.013,0.0318,0.015,0.0601,0.0554,0.0271,73.0,0.1181,0.53,0.068,0.13,0.01584253192670672,0.017745538284398826,Aluminum,0.33,0.35,0.009,0.0050063127228965,0.0069270383705278,0.0065909567608916,0.0028381397495354,0.000651558796366,0.0030894370626463,0.0065333639405008,0.7245044167719888,0.0
2428,1,0,0.36,0.0235584169786068,0.5568,0.045,75.47464858065423,0.04,0.0286,0.05,0.0475,0.025,0.0155,0.028,0.015,0.015,0.058,0.02,73.58906123104887,0.1,0.308,0.068,0.12,0.016,0.017745538284398826,Titanium,0.33,0.35,0.04,0.0043250498691409,0.0072166411896619,0.0047773755323037,0.003285191053827,0.001435484907493,0.001792913968214,0.0006948729865801,0.5512142172269416,1.0
2429,0,1,0.455,0.058,0.5656,0.07,74.0,0.04,0.0362,0.045,0.04275,0.03,0.015,0.0318,0.015,0.07,0.0495,0.035,73.0,0.14,0.53,0.073,0.135,0.01584253192670672,0.018,Aluminum,0.33,0.35,0.009,0.0041016881152967,0.0006316175018388,0.0017688182749994,0.0007762954157243,0.0054956155645521,0.0019580978070033,0.0022681870709228,0.7572910882519295,0.0
2430,0,0,0.431,0.068,0.5656,0.045,73.0,0.04,0.0286,0.045,0.0365,0.02335,0.013,0.0318,0.015,0.0477999999999999,0.08,0.03,71.5,0.11,0.588,0.068,0.135,0.01584253192670672,0.017745538284398826,Steel,0.33,0.35,0.009,0.0067717502233639,0.0009749225114516,0.0023108861228654,0.0030557290162985,0.0039126880462853,0.0008697994956069,0.0009495881024642,0.730246399179233,0.0
2431,0,0,0.405,0.07,0.5656,0.045,74.0,0.04,0.0286,0.045,0.0365,0.02335,0.013,0.0318,0.015,0.0489,0.0491,0.0339,73.0,0.145,0.5151,0.068,0.13,0.01584253192670672,0.017745538284398826,Steel,0.33,0.35,0.009,0.0038728291960722,0.0065861380296445,0.0048726532432144,0.0030468024843025,0.0085950756758049,0.0029806794456032,0.0006033954254874,0.6631859390125207,0.0
2432,0,0,0.445,0.076005187621863,0.5656,0.05,67.47755900472241,0.04,0.0375,0.045,0.0395,0.02335,0.013,0.0318,0.015,0.0533,0.0552,0.0263,72.47755900472241,0.1429,0.5202,0.073,0.135,0.01584253192670672,0.017745538284398826,Steel,0.33,0.35,0.009,0.0021400649076281,0.0052692933118904,0.0079364734674587,0.0016255354971307,0.0005539094863536,0.0008342841594905,0.0036876258199276,0.7129089015425796,0.0
2433,0,0,0.405,0.07,0.5614799999999998,0.05,74.0,0.04,0.0286,0.0254,0.0365,0.02335,0.013,0.0254,0.015,0.0356,0.03,0.0314,73.0,0.125,0.545,0.068,0.13,0.01584253192670672,0.017745538284398826,Steel,0.33,0.35,0.009,0.0026945220545004,0.0043727599182544,0.0073390644422152,0.003385194579708,0.002344937274534,0.0066831854707703,0.0005691035192638,0.6454815016012293,0.0
2434,0,0,0.408,0.0115373503883009,0.5656,0.045,69.57740027968235,0.04,0.0337,0.045,0.0485,0.0245,0.019,0.0318,0.015,0.0457,0.0402,0.0271,69.57740027968235,0.093,0.3752,0.068,0.13,0.01584253192670672,0.017745538284398826,Aluminum,0.33,0.3,0.009,0.0010291413663636,0.001990586948477,0.0032445976462652,0.0058161152167444,0.0012574966209656,0.0069017531465988,0.0010550537863806,0.6298183512876049,0.0
2435,0,0,0.42208423,0.0515,0.5656,0.22,71.0,0.0381,0.0254,0.0318,0.034,0.0207,0.013425,0.0286,0.005,0.035,0.22,0.028,71.0,0.21,0.5,0.068,0.13,0.01584253192670672,0.017745538284398826,Steel,0.33,0.43211296,0.03,0.0006125104689497,0.0007397128434028,0.0006134070803052,0.0006551426445072,0.0085230867856054,0.0072192807255932,0.0024762528233113,0.614890256304819,1.0
2436,0,0,0.405,0.07,0.5656,0.1,74.0,0.04,0.0286,0.045,0.0365,0.025,0.013,0.0318,0.015,0.049,0.0504,0.0422,73.0,0.145,0.5804,0.068,0.13,0.01584253192670672,0.017745538284398826,Aluminum,0.33,0.35,0.009,0.0009509781382577,0.0059975467356602,0.0020982190229691,0.0048655309318332,0.0017501590562687,0.0012835139300846,0.0043092624794087,0.6478863681301524,0.0
2437,0,0,0.405,0.068,0.5656,0.07,74.49981480690283,0.04,0.0286,0.046,0.0365,0.026,0.014,0.0349,0.015,0.0509,0.0462,0.0371,73.0,0.15,0.5762,0.068,0.13,0.01584253192670672,0.017745538284398826,Aluminum,0.33,0.35,0.009,0.0007996339225005,0.0069881015043661,0.0069270383705278,0.0047356300709158,0.0035241429955202,0.0094178981477592,0.000684782641856,0.6579783013732813,0.0
2438,1,0,0.408,0.07,0.5656,0.075,73.2,0.055,0.054625,0.048,0.05385,0.0226999999999999,0.0135,0.0395,0.015,0.0736,0.0311,0.0507,73.2,0.182,0.556,0.068,0.135,0.0166,0.017745538284398826,Aluminum,0.358,0.35,0.009,0.0042622452343784,0.0058630956368946,0.0010776704993334,0.0007197006152058,0.0023397977946477,0.0020814061962013,0.001851549635398,0.6709262715061383,0.0
2439,0,0,0.425,0.065,0.528,0.07,74.5,0.04,0.0286,0.04,0.0365,0.02335,0.013,0.0318,0.015,0.0464,0.0628,0.0517,72.0,0.116,0.5127999999999999,0.068,0.13,0.01584253192670672,0.017745538284398826,Steel,0.33,0.35,0.009,0.0059299401428615,0.0005718154612723,0.0008315428688669,0.001632087528748,0.0016178260903385,0.0018146815188407,0.0030568466701104,0.6408270955007895,0.0
2441,0,0,0.37,0.025,0.5656,0.045,73.0,0.0377,0.0286,0.0365,0.0365,0.02,0.018,0.03,0.015,0.0457,0.0394,0.0266,74.0,0.1424,0.455,0.073,0.135,0.01584253192670672,0.017745538284398826,Steel,0.33,0.35,0.01,0.0093492688055815,0.0042684844379036,0.0085137414905882,0.00210282786331,0.0033580693418654,0.0050578372954608,0.0005804534498313,0.610327889998884,0.0
2442,0,0,0.37,0.025,0.5656,0.045,73.0,0.0377,0.0286,0.0365,0.0365,0.02,0.018,0.03,0.015,0.0453,0.0394,0.0266,74.0,0.1838,0.52,0.073,0.135,0.01584253192670672,0.017745538284398826,Steel,0.33,0.35,0.01,0.0008995603985584,0.0026206657938492,0.0081303548310081,0.0010351805638114,0.0059277720196547,0.0008155814420512,0.0007383615513089,0.6562841334093681,0.0
2443,0,0,0.37,0.025,0.5656,0.045,73.0,0.0377,0.0286,0.0365,0.0365,0.02,0.018,0.03,0.015,0.0462,0.0394,0.0266,74.0,0.1551,0.495,0.073,0.135,0.01584253192670672,0.017745538284398826,Steel,0.33,0.35,0.01,0.0025154988357089,0.0066344843046169,0.0022084380414445,0.001812691777966,0.0011301399371491,0.0007547412762415,0.0078844038294856,0.6433813292072553,0.0
2444,0,0,0.38,0.07,0.5656,0.045,74.0,0.04,0.03225,0.05,0.0365,0.02335,0.013,0.0318,0.015,0.0436,0.0287,0.03,74.0,0.15,0.5087,0.068,0.13,0.01584253192670672,0.017745538284398826,Aluminum,0.33,0.35,0.009,0.0054635543873508,0.0043297973549596,0.0005651630310077,0.0009867589271979,0.0048036531123418,0.001793569738775,0.0018481672628921,0.6451018967055225,0.0
2445,1,0,0.42,0.07,0.5674,0.05,74.5,0.04,0.0286,0.0365,0.0365,0.02335,0.013,0.0318,0.015,0.0435,0.035,0.03825,71.0,0.12,0.414,0.068,0.135,0.016,0.017745538284398826,Steel,0.33,0.35,0.009,0.0037146952452999,0.0021120759368559,0.0012437764015463,0.003098488505571,0.0037038437117425,0.0085012970347881,0.0016326844759374,0.700699719440072,0.0
2446,1,0,0.4,0.04,0.5656,0.05,73.0,0.04,0.0286,0.048,0.0365,0.0325,0.025,0.0375,0.015,0.049,0.0441,0.0356,74.5,0.1992,0.62,0.068,0.13,0.025,0.017745538284398826,Steel,0.33,0.35,0.025,0.0008391798977549,0.000977063976261,0.0014716285210593,0.0041454180239781,0.0020541843970012,0.0030939594740873,0.0044469395092523,0.6448318882382271,0.0
